text,sentiment
"El Ayuntamiento de Salamanca destinará el 56,65% del presupuesto de 2012 al gasto en políticas sociales. http://t.co/mCge2gIA",0
"""Vargas Llosa no ha podido aceptar"", dice la vicepresidenta. El Gob ""lo lamenta"" #CMin #Cervantes",0
"También se entiende ahora por qué la Policía es casi el único sector donde no se recortan plazas. Sobran maestros, hacen falta más porrazos.",0
"Rajoy: ""Haré lo posible y lo imposible para aceptar enmiendas"" del PSOE a la reforma laboral, no como ustedes",0
"El grupo mixto interviene denunciando  su composición y la limitación a su pluralidad, por boca de Jorquera.",0
"""Por su ejemplo, su labor como el mejor ministro del Interior,por sus ideas y el haber dado la cara en el peor momento"" http://t.co/3VVTEbn4",0
El escandalazo d la sentencia MartadelCastillo evidencia q la crisis económica no es la más grave d las q sacuden España #todosconmarta,0
Presidenta de Navarra @ybarcina apoya que se corte el grifo a los gobiernos con mucha deuda http://t.co/sAWP4gGv Entrevista @servimedia,0
"Cuanto dura el recuento del Psoe, no? #inaudito #38CongesoPSOE",0
"Los abertzales ,por primera vez, manifiestan su profundo pesar por las acciones de ETA y dicen q deberá deshacer sus estructuras militares.",0
"Más....El PSOE de Cádiz, implicado en una trama de subvenciones  http://t.co/tsUgxMOg",0
la comisión encuesta Japón revela que tras el tsunami se considero la evacuación de Tokio,0
"Rajoy protestas Valencia: ""Es un momento difícil y todos debemos hacer un esfuerzo. No podemos dar una imagen que no es la de nuestro país""",0
"A las 8:00h, nueva comparecencia del Gobierno para informar sobre la incidencia de la huelga",0
"Entre los 44 muertos del viernes en Damasco y la fuerte represión de Bashar con los q piden libertad, ONU debería tomar medidas pronto.",0
4 minutos para 2012. Si me dicen que estaría tuiteando tal día a esta hora no me lo hubiese creido ni loca. #cosasquepasan #vueltasdelavida,0
"No necesitas decir nada, yo teCreeré #Casablanca",0
Rubalcaba no dice una sola palabra sobre el Concordato y demás. Parece que sobre todo fue una baza ante el discurso de Chacón,0
"Hemos reducido los sueldos de los altos cargos, coches oficiales o los costes de representación. No gastarmás de lo que se ingresa #CM",0
Huelga la huelga! Haré huelga a la huelga!,0
Un farmacéutico griego jubilado se suicida en público protestando x la crisis. ¿Cuántos suicidios silenciosos se producen?,0
Javier Marías: duro con Chacón; demoledor con Rajoy. Hay que leerlo.  'La esfinge asiria' http://t.co/BTZI5dON,0
Prima 434. Bono 6%. El Presidente no contesta a periodistas al entrar al Senado y al salir se da la vuelta para evitarles #estápasando,0
Lo que debe salir del 38Congreso del PSOE #massocialismo,0
"...o las duras imágenes d un perro agonizando en un coche en un centro comercial. Muerto d sed. Rompen el cristal para salvarlo, pero...",0
"Me escandaliza el carácter inquisitorial de la instrucción del Supremo sobre el juez Garzón, en los cursos de la Universidad de Nueva York.",0
"RT “@jlozano96: Ciertamente preocupante para RB, socialistas, comunistas, sindicatos, indignados, separatistas...” ...y demás maleantes, no?",0
"Si les dejamos, con el Rajuste,  la recesión se tornará en depresión grave. Volverán en unos meses con más recortes y más  impuestos.",0
"Sí. Grabando el pgrama para @75Minutos el invierno más SECO y, después de 3 meses, llovió. Ironías.",0
"Cenas de 4.500 dólares en NYC , 26 botellas de vino.Como se lo montan Baltasar Garzón y Felipe González! Paga la banca http://t.co/XNxg2791",0
Jaume Matas intenta defenderse y se hunde en el fango #MatasyUrdangarin,0
"Estoy muerto de cansancio, pero creo que me voy a quedar un poco mas despierto para ver la clasificación de F1 en Malasia",0
RT @Ventura32: Qué vergüenza da q la Tv pública catalana sea utilizada como instrumento para fomentar la independencia (con dinero público).,0
"González Pons puede quedar fuera del Gobierno para pasar a ocuparse del PP en el congreso de febrero, sin Mato. Y quizás sin Cospedal.",0
Desarticulada una banda de traficantes de mujeres que tatuaba códigos de barra a las que intentaban escapar. Tb les rapaban pelo y cejas.,0
Primer día del año en el que el propósito consiste en no confundir fuerza con eficacia. http://t.co/BYAvMfip,0
"100 días de ""hacer las cosas como Dios manda"". Si existiera, no podía ser tan malvado.",0
"SorayaRodriguez dice en tono distendido en breve encuentro con la prensa: ""Aquí se viene a sufrir"". #congreso",0
Las partículas PM10 -nocivas para la salud- también están en niveles altos. El aire de Madrid está en situación crítica http://t.co/Mv5zjClQ,0
"@mgilguerrero ayer aclararon en Upyd que eso fue una mala interpretación. Escucharán, verán los programas de gobierno y luego decidirán.",0
"RT: “@gurf260: @rafam_simancas ""una alumna de 18, no sabia situar Alicante, y estamos en valencia, y tu quieres que sitúen Siberia, iluso!"".",0
La mayoría de autonomías apoya el déficit cero y Andalucía es la más crítica http://t.co/3LSywxKv vía @elmundoes,0
"El #PP quiere llegar al poder sin decir nada,dice @CarmeChacon2011 en #Barcelona,califica esta actuación de estafa democrática",0
Hablando desde la tumba. RT @YorientoActualiza tus redes sociales después de muerto http://t.co/jUQDX98I Vía @petitsetmaman,0
"Esperanza Aguirre, agosto de 2009: ""Subir impuestos me parece un disparate"" http://t.co/FgJdrA5n",0
Rajoy pide atención al partido. La razón q no cuenta: no quiere q pase lo mismo q en 1996. Cuando ganó Aznar el partido quedó desangelado,0
"Mi madre si era una mujer inteligente, pero hay alguien que piense que su madre es imbécil?",0
El numero de parados llega a los 5.273.600 al cierre de 2011. Mas informacion en rtve.es,0
Lo cierto es que en el 35 Congreso del PSOE se apañó el resultado porque Bono no estaba dispuesto a firmar una diferencia de sólo 9 votos,0
"Una vez más, incidentes violentos condenables son utilizados para criminalizar legítimas y pacíficas protestas sociales.",0
"El 79% de los que han votado en EM.es dice que no secundará la huelga, el 21% que sí. Hagan sus apuestas: ¿qué seguimiento tendrá?",0
Minijobs encubiertos o como precarizar aun mas el mercado laboral: congelar SMI...primera en la frente a los jóvenes votantes de Rajoy,0
"TS acusa a Garzón de mezclar su condición de juez con la de ""exitoso gestor de fondos"" por los cobros de Nueva York http://t.co/kzp7uQUq",0
Qpaís quieren? “@allanoscastro: Ataques masivos d estudiantes Barna a la Policía http://t.co/Iv9Rq2tv (vídeo casero pisos colindantes)”,0
Juassssssss! alternativo Luciano Alonso y Marisa Bustinduy??? de verdad pensba q no podian ni hacerse esta foto.... http://t.co/53gFjTRf,0
Es triste...“@mi_caye: La viuda de Gregorio Ordóñez: «San Sebastián es capital de la indignidad» - ABC.es http://t.co/H4pqIgzl via @abc_es”,0
"Asistimos a una involución democrática, laboral, social y ahora fiscal. El PP está tensando demasiado la cuerda contra demasiadas personas.",0
"Lamentablemente en Cataluña se prioriza la construcción nacional y las políticas identitarias sobre salud,educación o recuperación económica",0
Libia: presos torturados y privados de atención médica en los centros de detención de Misrata http://t.co/VoJeQvuo,0
"La política no es aritmética. Cada problema tiene varias soluciones q te afectan de forma diferente, y la q te beneficia t deja insatisfecho",0
Madrid cubierto por una espesa niebla y mi cabeza por el peor de los resfriados. Es sábado.,0
Para amantes de documentos sonoros históricos. Grabación en el Air Force One tras asesinato Kennedy. http://t.co/Rwkhyk6A,0
"La manera de mentir de La Gaceta bate nuevos récords. Me acusan de ""retuitear"" una foto vieja y no rectificar después. http://t.co/mk3Jaade",0
""" Los socialistas han dejado un agujero negro de 20.000 millones de euros... Y ahora hablan de recortes..."" Montoro #elcambioandaluz",0
"Rajoy detallará sus reformas, este miércoles, a sus diputados. Ya no guardan ni las formas. Y el Congreso qué ?",0
".@antoniosanz ""El fraude de los #ERE deja una hipoteca de 535,2 millones de euros que se alarga hasta el 2015""",0
"“@RockMyCock: a ver si aprendemos a escribir antes de criticar, se escribe merengUe, y no merenge” #LosMerenguesEscozios",0
Me despido de todos hasta mañana. A las 8:30h estaré con Luis del Pino en @ldpsincomplejos #EsRadio,0
A lo mejor leyó las declaraciones del juez Soriano. Una Infanta 'preocupada' se reúne con el abogado de Urdangarin http://t.co/jWkFXISj,0
"Si un fascista como @pedroj_ramirez dice q votar a @iunida es ""tirar el voto"", cualquiera en su sano juicio tiene 1 motivo más para votar IU",0
"'La Dama de Hierro': regular como filme político. Meryl Streep, en busca del Oscar, borda a una Thatcher terrible. (Lo era).",0
"Toxo se desmela. Dice que los parados de ahora no son de herencia, sino de reforma. Os lo contamos en el @TelediarioInter 20:30",0
"Un ""ambicioso"" plan contra el fraude fiscal: recaudar dosmil millones menos que este año http://t.co/RiV1uFJy",0
"Rodrigo Rato: de los 2,38 millones de 2011 a ""sólo"" 600.000 € http://t.co/qJ5I2VL4",0
Nos vamos a Atocha para ver la incidencia de la huelga. ¿Habrá normalidad? @TelediarioInter 20:30,0
RT @publico_es El escrutinio en Andalucía se retrasa 50 minutos por incidencias en dos colegios,0
¿Hay riesgo de que se desate una espiral del miedo en España? BBC News - Spain budget: Cuts risk downward spiral http://t.co/rHAn5MFp,0
Curiosidad del insomne: ¿Cuántos 'ministrables' del PP dormirán hoy regular tirando a mal?,0
"Recordar lo que sera la ""guerra"" de hoy y mañanaA Brief History of Drones | The Nation http://t.co/z3IJyYer",0
"Jesús Posada tiende la mano a otros partidos en su primer discurso: ""No es una tarea para un grupo político. Pido la colaboración de todos""",0
"Los Reyes y los Príncipes han estado muy asequibles con la prensa durante la recepción en el Congreso,y eso que había preguntas incómodas",0
"A las 3 en @A3noticias, primera cumbre europea de Rajoy. Llega a Bruselas con el dato de que estamos a punto de caer en recesión",0
"Basagoiti: ""Al final de ETA se puede llegar y se va a llegar. Los presos tienen el camino de la reinserc que marca la ley. Como la mafia""",0
Las cámaras d @13tv_AlDia están preguntando: ¿hará @_Rubalcaba_ una oposición constructiva o destructiva a @marianorajoy ? @13television,0
Y ahora el abuelo. Se cae el teatro.,0
hahahahaha buenísimo “@elgranmiercoles: Mañana ola de frío como nunca en los últimos 40 años. Algo que decir  Al Gore?”,0
"El discurso y el tono de la ex ministra del gobierno ZP que ha dejado 5,3M d parados es insoportable para el sentido común y la decencia...",0
"Leyendo lo último de Petros Márkaris y su comisario Jaritos, ""Con el agua al cuello"". De fondo, la Grecia 'rescatada'.",0
"A las 3 en @A3noticias, Rajoy defiende la necesidad de los recortes. Ofensiva del PSOE: 50 ruedas de prensa en una mañana",0
Si el escrutinio terminara en Asturias como va ahora UPyD sería decisiva para que gobernara la izquierda o la derecha.,0
"De verdad tengo q pagar con mis impuestos q una niña se idigne,denuncie a sus padres a la GC Xq no le pagan el finde n Barna cn 16 años?",0
"No haremos nada, puta Comunidad Internacional!! “@Latanace: ¿A cuántos niños tienen que sodomizar en Siria para que hagamos algo?”",0
Creando empleo RT @antoniobaqueroi Detenidos 2 cerrajeros d Barcelona q forzaban cerraduras para q les contrataran para arreglarlas,0
"Supongo que los detalles de la reforma laboral vienen en el apartado ""hacer lo que hay que hacer"" del programa del PP http://t.co/CFuin2QZ",0
Los socialistas andaluces se pelean hasta consigo mismos cuando no encuentran a quien echarle las culpas de su páramo de ideas.,0
"Me comentan en el Centro de Autismo de Pinares que las plazas concertadas con la Junta no las están pagando. Eso si, fotos miles",0
El parlamento no debe ser una casta privilegiada pero tampoco una actividad sin medios ni prestigio frente al poder económico y el ejecutivo,0
"Lamentablemente, esto es solo el comienzo. La izquierda está derrumbada y no va a aceptar las urnas.",0
Y a los andaluces RT @Crevillente: Que caro le va a costar a Griñan un sillón de gobierno en Andalucía. @mariviromero @javierarenas_pp,0
"Los batasunos son como Zapatero, obsesionados con la foto. Peio Urízar reclama a @marianorajoy q mire bien la foto de la manifa de ayer",0
"Alonso, PP ""el Gobierno no prevé pedir nuevos esfuerzos a Comunidades Autónomas y Ayuntamientos""#congreso",0
"Rubal: ""el PSOE no es la jungla; los machetes no serán necesarios"". Seguro?",0
"Hoy en @hora25 a las 21:00, literatura y gastronomía. A las 22:00 Spanair a punto de suspender vuelos y la dramática cifra del paro.",0
Termino el dia sin entender estos piquetes informativos http://t.co/kw726iDZ,0
La noticia del día se acaba de producir en el Tribunal Supremo. El juez Garzón ha sido condenado a 11 años de ... http://t.co/vJl4IDHG,0
"RT @vozbcn: C’s presenta enmienda a la totalidad a pptos de la Generalidad y propone reducir ""los gastos innecesarios"" http://t.co/P0Yo9XWj",0
"Me han robado el coche, se lo han llevado d la puerta d casa. La Guardia Civil dice que ya estará rumbo a Rumanía: lo troquelan y venden.",0
bastante poca o casi ninguna RT @Manuellara67: @mariviromero @PepeGrinan .. Hay que tener poca vergüenza ....,0
"@Nine_Stories Somos pequeños y modestos, no podemos abarcar mucho más. ",0
"Incidentes en Valencia. La Policía debe mantener el orden, pero también medir el uso de la fuerza. Vienen tiempos de tensión en las calles.",0
sindicatos madrileños que que tratan de hacer en un día lo que han sido incapaces de reivindicar en años socialistas. #asíLesVaAalgunos,0
"El malestar juvenil invade Barcelona, con vídeo en portada de las protestas. #29F #vagaunivers http://t.co/0JrHd30p#portadaEPC",0
"Hay que apostar por una ley de estabilidad presupuestaria, para que no se gaste más de lo que se ingresa  http://t.co/OwkFk6BN",0
"En la huelga d farmacias, ha cerrado hasta la d la mujer d Camps. A quién va a ir hoy el expresident si necesita dinero para un traje?",0
"Con la derecha en el gobierno, las primeras que pierden son las mujeres. #brutalrecorteigualdad",0
"El buscadr de TW falla y no me sale la cuenta de Monago. Disculpad. Tmpoco la d Ricardo Rodríguez Maeso, primer periodista q apuntó a Posada",0
