text,sentiment
Is really worried about sammi rite now.  pray for her if u can.,0
@TerryTokyo well see that's part the problem. idk where to start ,0
@headphones4two NO WHORE. NO WHORE. And I had to leave because my bro went on. ,0
I hope it feels like summer soon geeze Cleveland ,0
watching #dmb concert live on Hulu. kinda sad. no Leroi. ,0
@bickclick SAD DAY!  there's always next year. We still need to photo safari. A-SAP!,0
at work  wishing i was at home...,0
@nikki_21 outlands is something I wanna do but prolly can't afford it! ,0
@missaface...anytime. cookin crabs now.lol @li_a..  enjoy the sweets missed ya at wk,0
"twitterrific on my phone isn't working, hence my lack of tweets. ",0
dayum my photo won't show up! ,0
 I couldn't eat my strawberry ice cream. My tummy hurts.,0
Misses her boys   Y'all know who you are.,0
im feeling sad for some reason ,0
i feel awful for trishy ,0
Congrats to all my graduating friends! I'm really gonna miss you guys ,0
"@sybastien Mine, too. It's nearly as precious as my dog ;) So how did you get 3.0? I can't get it until tomorrow ",0
@lilyroseallen yes........there are many cool things americans cannot watch,0
@SouthwestAir you will extend if I call the day it expires.why can't it just be extended now?#mightmismybrosgraduation,0
Listenin to old mac mall missin the bay  dang folks,0
I had a good day today... Idk why I can't seem to relax right now. I'm too animated  something like busta rhymes. I really do want to yell,0
"Just come home from the beach, now having a few drinks in the garden. Don't think the weather will be good tomorrow though ",0
@USAirways I did at 7 pm! Still no bag..,0
from tmr onwards will be another busy weekend. I need to stop going out &amp; start doing whatever I should be doing! ,0
"idk what to do... i'm mad but i can't say anything, i want to figure it out, i want to forget it, but i don't want to start anything. ",0
"@LoBosworth awww, ",0
finally... it was over. hmmph..  tapi ternyata...  ,0
@Joseph_KHC wooow. lucky XD my break is gonna end. my classes starts @ june 4 ,0
@claudia10 Nice wig! Was it expensive? I can't seem to find affordable ones in Singapore ,0
@kellyskaro sorry to hear about wy-man. ,0
"@MissCindyBaby I was  I am okay now, a bit hung over, and unlike being hung, this is not a good thing",0
"Making toast, and my lip is bleeding ",0
Question: Why the hell do we have 2 learn algebra?? IT SUCKS. when r we gonna use it in our lives  ,0
I hate my allergies so much right now.  Springtime...wohoo!,0
Where has the sun gone?   I wanted another bbq packed weekend!,0
"@aussiecynic 1st, i bought a shoes, but its too small. 2nd, stucked with couples, &amp;i'm all alone ",0
I'm going to the doctor in a few hours.  I'm so nervous!  I hate going to the doctor!,0
Hasn't been in the Twittering mood today ,0
Inevereverwanttofallinloveagain.  What a terrible tweet! ,0
"@nickolaswheeler BUT Nick,guitar picks are great souvenirs from show.Don't you know what it means to your fans?  The other rules are true.",0
nice walk outside...now its back to work ,0
We're not taking the flat. ,0
Is on day off and bored already!! This is not good ,0
goodnight twitter.... tomorrow gym! ,0
"has tummy pains  n woke stu up for a drink in the middle of the night, I don't remember it",0
"So I was up at 5am thanks to Miracle....yes that's sarcasm. Hanging with my mom and then Lauren later. Miss my besty, Cassie ",0
"Well, nobody ate.  screw you transition!",0
I hate thinking this way but it is really hard not to I even dream of it now ,0
"omg! kaiser chiefs have been dropped by their record label, thats so mean  hmmm hopefully they'll come back bigger and better!!!",0
"germaani fill, here we go - ablaut, umlaut - all I know! nooooooooooooooot ",0
@irishmcprincess i could still talk to them and tell them how much i love them.  even tho people would stare.,0
"Summertime ball is today, and i'm not going ",0
Back from Coles. Sometimes i feel like i could literly spend a whole afternoon there scoping out bargins. Also could not find my skittels ,0
Working on promotional ideas for the new Jack Black Film &quot;Year One&quot; and I'm stuck ,0
Early rise. Plenty of time to get to Bolton for a peal  Why do I say yes to these things - Ashton tomorrow too - ((,0
Ergh long traffic queues ,0
i wanna go home. florida home. i mees everyone so so so much ,0
Kate Moennig would've been so GREAT as Joan Jett. KM is way yummy!!! ;)   I miss seeing her on TLW  Can't wait 2 C her new show.  YAY!,0
rain rain go away....  ,0
"goin for the photo shoot to MA  y do i feel im gonna be mega disappointed after that, again n again n again...",0
Wating to get my hair cut before prom. It sucks people screaming instead of talking.     Probably going to be wating for another hour  ...,0
#iremember sophomore life. I miss it.  omg http://tinyurl.com/nypzzt,0
Is so not looking to thursday at all. ,0
"Going to RElay for Life tonight!! walk for the cause, HELP FIGHT CANCER!! &amp; ok so we have snakes in our yard  trag...and scary!!",0
..bored..AGAIN.. sucks.. ,0
only 15 mins to go thank heavens - it really has been one of those days where I think i have been going backwards ,0
i have a horrible tummy ache   BUT IT'S SHAVUOT!,0
Bringin my granson back to his mom.    he's sooooo cute,0
@adammshankman yeah he will. phillip is freaking awesome. annnd i did not love the shane sparks stuff ,0
 I need someone,0
SHIT! Fuck. Tits balls bitch asshole newb looser dodo head rotten maggot ridden diseased shank hole.......I just loituma-ed myself ,0
Rainy memorial day weekend! ,0
@clouddancefest I can't see it ,0
"Fever of 102, I am lying in bed with 7 fuzzy blankets and I feel like pins and needles through my body, ",0
"@ROBBIEEEEE yeah,but she doesn't have TYRA eyes so its not as good ",0
@Lauren_Hannah looks awesome!! one thing i noticed is that context optional doesnt do business with twitter. ,0
Am NOT looking forward to going the tube ,0
Really worried about my aunt... Looks like ill be making a detour to Texas... ,0
"@AIannucci I was going to go and see your film, but then Michael Portillo said they he didn't like it, so now I'm not. Sorry Armando ",0
"@xerinfnstein Anytime ;) Likereally. LOL! She also says the milky went past the line.. and kept swimming? ...Babe, HELP ME! ",0
wish i lived in sydney  atl meet&amp;greet and john green signing ,0
i'm alone at my advance class.. my friends didn't come.. ,0
"exhausted, starving and struggling over egs lesson! ",0
@ilsepla I love all her songs actually.. wish I could see her this summer.. she isnt even coming close ,0
@SueRK That's not fair - I've still got two archives and tonight's menu to sort yet ,0
@IdiotFlats sorry to hear that... ,0
Sooo...about my pic...IDK what Twitter is doing cuz I def. uploaded it like 1hour ago ,0
@yourrBESTFRIEND awww its okay i know how it feels ,0
cerini tomorrow!!! psyched to see pop and erica... then won't see them ever again at cerini because of opposite shifts...wack ,0
"@girlwithfringe Crap, tbh. ",0
i miss you already ,0
@DoubleEdgeSword i know the feeling. ,0
@farwyde Shame I never got to touch you when you came to London  *sighs*,0
@objektivone lol! hey i can't get music on my blog  can u help me if you have a second?,0
@Paperclippe that sucks  I'll be at the game so I'm excited.,0
mah breasts hurt! ,0
@Karess_09 I know!  If i dont win imma just do what i planned on doin at 1st just like in confessions of teenage drama queen imma sneak in,0
grr...anything cold irritates my fillings and causes me pain ,0
finally reading up on some articles i had starred on greader about ECMAScript 5. but i still have a MONSTER BACKLOG of stuff to read on ,0
"@michael_crook Actually it will have to be tomorrow, sorry. ",0
its only 8 pm in cali ,0
I really could sleep all day... so damn tired thanks to my low blood pressure ,0
Good Monday morning--not really.  My cell phone just died.  UGH!!!! ,0
@mitchelmusso can you do another saynow right NOW ,0
@sophieholly its like I'm having to get used to him leaving all over again cause they keep bringing it up! I don't know  xx,0
is back from the doctor's. the little one's asleep. needs to be given pain relief for her virus and teething. poor little thing ,0
Hmm it's rainy its sunny its rainy its sunny? Bathgate galaday? I may get wet ,0
Why do I always get the really smelly people sit next to me on the bus? Why? ,0
miss my mummy all the way in canberra today ,0
Got an email from my parents. Just reminds me how homesick I really am.  I want my mommy. ,0
Being angry in my car .. he just broke down .. ,0
my thoughts and prayers go out to all the family members who have loved ones on board Air France    Its very heartbreaking ,0
@yendisongbird LOL noooo this dusty ass area. Not good for me ,0
"ARGH!!!!!!!!!!!!!! And, something is broken. BOOOO! ",0
@troublebrother  I like those pics of the  Red Bull Air Race. Don't think they are coming this year ,0
My cat is cooper. I am sad ,0
@DeLaGrana gville!?!?! Btw I'm leaving the beach now  booooooo lol,0
"@AmericanAir 2284, four hours Late Flightrs and we are finally flying out...too bad I missed my event",0
Ugh.. Rain  Off to Keishas later.. maby?,0
I didn't spped my video up you twats. ,0
@jrnelson Aww... I have Fridays off now but not for long.  Dammit!,0
@mitchelmusso  i can't call you im from Mexico and i don't know the code ,0
is happy that she has to wait until Green Day is October until she gets to go in a mosh pit again ,0
@Terry_Leon  heard from someone else that they have already choosen ,0
@Usha Ok then guess we have to blame airtel for teh bad service.. Not got it yet though  #airtel #fail,0
@betsymaebartlet lmfao omg hes so fucking cute ,0
I didn't know there could be a dance floor dancing to the cheers theme ,0
@tronicsfan .. whoa .. no one gets the credit okay ? Its all the baby's .. sleep a little while tweeting and I'm caught ,0
"@sengels2 sadly, no. we had no way to get to rowan and we couldn't get newburgh tickets  we were really pissed about that, lol.",0
"@Jeannetta_Dubb dam girl sounds yummy, all I ate was some cereal ",0
about to take Mum to New st to get her train home  still thinking about very odd dream last night,0
mandy doens't even like noodles! that's insane! ,0
@JniceLOVE u lost me. ,0
"@CooperHawkes @CooperHawkes All fair points, I put my neck out there on the mass effect ending and got it wrong. Hear is the AXE  - Tony",0
My sim is hopeless at cooking! I have already had a fire and keep burning my breakfast ,0
An injured bird was on my doorstep  Would YOU know what to do?! http://bit.ly/PbO5U Arranging for a pick up/drop off.,0
@kaindagod  you breaking my heart bro,0
"Argh. bugs bugs bugs.  Task system, newbies dying in the tutorial zone and rezzing outside of it. UGH!",0
@penbleth Don't leave forever! We'll miss you too much ,0
sat in ict bored ,0
@_hayles yer there must be-not sure tho-caught it off my brother but got it worse  ,0
Hmm i guess i won't be watching wall-e lil bro wants the incredible hulk instead. ,0
@hanaabanana i know!!!!!!!!! yopu only just got round to watching it?  i cried!!!!!,0
"morning , its too early to be up ",0
@Mary_Victoria ~  sounds like a fabulous day for you~ My day went well  ~ home now in a hot house    2 more days till parts arrive for AC,0
APPLE!! Stop sending me e-mails about things i can't have ,0
@mitchelmusso i wish i could come ,0
"@Christel42 These Twiiter conversations are not going over to well. Sorry, I am a Twitter failure. How sad ",0
@queercincinnati I hope everyone is safe. Can't wait to read about THIS in the paper ,0
WORK starts now.  .. inventory 5p til 2a.. shooot ME!,0
my mom is threatening poor lil ellie  ,0
getting sick  but missing stunting on the mats...i would totally be a professional cheerleader or something haha,0
@crystalchappell So true online is definitely the future! I watch all my tv online b/c I'm never home *as I sit n my hotel room* ,0
